aco_num,aco_name,qualscore,qualperfshare,n_ab,n_ben_age_0_64,n_ben_age_65_74,n_ben_age_75_84,n_ben_age_85plus,n_ben_female,n_ben_male,n_ben_race_white,n_ben_race_black,n_ben_race_asian,n_ben_race_hisp,n_ben_race_native,n_ben_race_other,readm_rate_1000,prov_rate_1000,p_em_total,p_em_pcp_vis,p_em_sp_vis,p_nurse_vis,p_fqhc_rhc_vis,n_cah,n_fqhc,n_rhc,n_eta,n_fac_other,n_pcp,n_spec,n_np,n_pa,n_cns,py,aco_state,per_capita_exp_total_py,aim,met_qps,aco1,aco2,aco3,aco4,aco5,aco6,aco7,aco34,aco8,aco35,aco36,aco37,aco38,aco11,aco13,aco14,aco15,aco16,aco17,aco18,aco19,aco20,aco42,aco40,dm_comp,aco27,aco41,aco28,aco30,aco44,aco43,aco12
A29195,"Healthcare Partners of the North Country, llc",95.83,50.0,9176,1787,3623,2426,1340,5119,4057,8827,50,20.0,10.0,30.0,239,160.0,771.0,9309.0,3489.0,3695.0,2103.0,22.0,5,0,0,0,11,98,166,52,1,0,2016,New York,10153.0,0.0,1.0,81.89,94.97,93.98,84.03,60.7,77.6,74.92,19.9,14.41,17.71,51.3,69.94,55.77,92.11,45.31,39.76,59.36,67.18,83.15,28.23,56.8,73.23,61.96,27.27,33.85,27.31,38.08,62.65,75.59,67.31947033898301,1.9344915254237287,76.23600867678952
A60023,Advanced Premier Physicians ACO,83.52000000000001,50.0,5144,316,1969,2020,839,3148,1996,410,62,3604.0,141.0,3.0,924,167.0,793.0,12606.0,7045.0,5261.0,298.0,1.0,0,0,0,0,10,23,32,3,0,0,2016,California,11254.0,0.0,1.0,76.16,88.79,90.21,83.89,56.71,77.08,73.0,30.02,14.35,18.32,46.11,47.03,42.93,61.54,6.56,31.36,32.81,46.91,67.2,14.15,16.81,14.08,36.84,0.0,0.0,60.19,0.0,60.72,9.43,67.31947033898301,1.9344915254237287,76.23600867678952
A81088,"Doctors ACO, LLC",100.0,50.0,11363,2639,4762,2863,1099,6351,5012,8548,2014,361.0,159.0,9.0,272,176.0,753.0,10943.0,5573.0,4554.0,762.0,54.0,0,2,1,0,0,62,34,20,0,0,2016,"Georgia, Ohio, Indiana",8846.0,0.0,1.0,78.15,92.73,90.36,89.05,59.83,78.59,70.79,35.26,14.6,16.33,45.71,65.09,48.42,55.56,69.33,73.77,60.13,90.15,95.97,66.27,60.42,62.99,75.46,17.65,41.14,18.33,46.64,70.5,90.95,67.31947033898301,1.9344915254237287,76.23600867678952
A23513,"SLPA ACO, LLC",91.27,50.0,19403,3332,8226,4983,2862,11198,8205,17484,1377,95.0,22.0,11.0,414,185.0,783.0,9140.0,4008.0,4193.0,904.0,35.0,0,0,0,0,4,147,219,59,1,1,2016,"Missouri, Illinois",9906.0,0.0,1.0,84.46,92.46,92.76,84.54,57.96,71.93,70.73,26.82,15.77,20.78,52.57,70.54,55.64,65.74,66.28,77.56,77.76,78.71,80.7,52.4,66.0,76.64,72.2,0.0,36.44,20.8,41.76,71.8,77.84,67.31947033898301,1.9344915254237287,76.23600867678952
A86004,NewYork Quality Care,95.36,50.0,31008,4261,13519,8956,4272,18296,12712,23335,3695,618.0,1451.0,24.0,1885,184.0,757.0,10475.0,2753.0,7299.0,415.0,9.0,0,0,0,0,4,766,2453,337,0,0,2016,"New York, New Jersey",12341.0,0.0,1.0,77.29,92.87,92.37,81.38,59.83,76.23,70.11,17.68,14.31,17.74,51.17,74.18,55.09,98.89,32.23,60.54,69.33,65.11,94.93,17.09,65.01,59.26,68.43,7.3472931442080425,25.95,17.82,29.58,64.06,82.84,67.31947033898301,1.9344915254237287,76.23600867678952
A95812,"MyHealth First Network, LLC",90.91,50.0,58690,10034,27384,15399,5873,33488,25202,51302,6252,128.0,125.0,32.0,851,152.0,752.0,9764.0,3846.0,4260.0,1152.0,505.0,1,21,9,0,24,701,1005,317,3,1,2016,South Carolina,9018.0,0.0,1.0,78.34,93.71,92.58,80.42,54.14,72.98,70.83,23.8,14.46,18.24,45.82,65.9,54.03,90.67,64.52,55.92,71.77,55.52,52.0,35.22,47.58,57.66,74.91,7.3472931442080425,17.6,11.99,19.48,64.66,83.7,67.31947033898301,1.9344915254237287,76.23600867678952
A92234,CHWN ACO,95.06,50.0,11930,1383,5850,3444,1253,6872,5058,11452,60,75.0,56.0,5.0,282,157.0,820.0,9060.0,3237.0,4917.0,902.0,3.0,0,0,0,0,5,70,196,42,1,0,2016,Illinois,10572.0,0.0,1.0,81.24,92.38,91.61,82.5,58.55,73.07,76.27,23.87,14.34,19.59,52.3,66.46,58.75,70.91,43.55,65.86,66.14,68.5,96.44,35.34,52.61,62.87,79.86,0.0,32.3,10.89,34.63,72.98,90.51,67.31947033898301,1.9344915254237287,76.23600867678952
A60552,"Innovative Health Alliance of New York, LLC",98.54,50.0,24045,5645,9504,5585,3311,13595,10450,21415,1431,195.0,212.0,33.0,759,195.0,778.0,9961.0,3297.0,5206.0,1301.0,157.0,0,2,0,0,15,347,429,177,10,0,2016,New York,9772.0,0.0,1.0,83.29,93.85,92.82,80.41,62.66,75.67,73.44,17.37,15.3,18.06,54.98,85.41,63.84,90.0,73.24,67.67,66.14,63.36,90.0,62.15,65.06,67.73,83.62,0.0,44.13,14.92,48.25,74.5,79.86,67.31947033898301,1.9344915254237287,76.23600867678952
A59192,Franciscan Riverview Health ACO,95.7,50.0,5656,781,2735,1539,601,3283,2373,5427,67,26.0,10.0,2.0,124,108.0,769.0,8779.0,4116.0,3966.0,692.0,5.0,0,0,0,0,28,44,38,25,0,0,2016,Indiana,8568.0,0.0,1.0,83.86,93.56,93.77,83.39,54.26,79.45,73.77,32.82,13.91,18.15,48.37,63.11,48.09,91.18,56.45,79.49,81.45,73.39,92.34,24.6,66.53,72.98,79.65,7.3472931442080425,43.95,10.89,48.39,69.76,87.5,67.31947033898301,1.9344915254237287,76.23600867678952
A83956,"Carroll ACO, LLC",97.53,50.0,9173,1296,4499,2421,957,5265,3908,8598,292,46.0,18.0,3.0,216,134.0,794.0,10321.0,4220.0,5328.0,771.0,3.0,0,0,0,0,2,182,561,58,5,0,2016,"Maryland, Pennsylvania",10368.0,0.0,1.0,85.0,94.01,92.77,83.63,60.79,74.89,72.61,27.12,14.18,17.73,48.53,63.02,51.94,67.57,67.61,77.6,70.4,66.46,93.23,51.14,57.77,74.6,82.33,11.76,58.17,10.76,62.55,61.2,96.03,67.31947033898301,1.9344915254237287,76.23600867678952
A74449,Quality Health Alliance-ACO LLC,93.06,50.0,13909,2068,6891,3138,1812,7908,6001,12788,419,247.0,40.0,0.0,415,181.0,799.0,10850.0,4242.0,5799.0,808.0,2.0,0,0,0,0,2,101,212,46,0,0,2016,"Pennsylvania, New Jersey",11985.0,0.0,1.0,79.26,93.0,92.88,82.25,59.97,73.83,70.92,24.41,14.79,19.6,65.72,85.79,69.21,74.42,41.03,58.74,64.6,79.35,95.29,46.81,60.0,63.99,80.08,0.0,38.6,22.43,48.16,71.43,89.34,67.31947033898301,1.9344915254237287,76.23600867678952
A51793,"Springfield Clinic ACO, LLC",91.06,50.0,14975,2379,6728,3992,1876,8214,6761,14164,436,26.0,13.0,8.0,328,153.0,799.0,8424.0,2557.0,4149.0,1639.0,78.0,0,0,8,0,0,101,224,112,0,0,2016,Illinois,9766.0,0.0,1.0,80.79,93.77,93.05,83.89,58.36,73.11,72.09,28.29,14.77,17.92,55.91,79.85,60.44,100.0,59.54,68.55,77.61,56.68,81.27,47.87,59.31,69.11,49.37,0.0,37.54,19.03,44.29,68.17,64.21,67.31947033898301,1.9344915254237287,76.23600867678952
A39107,"Mission Health Partners, Inc.",97.63,50.0,48801,8689,22554,12451,5107,28415,20386,45969,1559,129.0,117.0,139.0,888,136.0,798.0,9483.0,4046.0,3545.0,1466.0,426.0,9,1,12,0,13,465,802,244,1,0,2016,North Carolina,8345.0,0.0,1.0,83.57,93.54,91.8,84.0,63.08,78.99,70.33,28.85,13.15,16.2,44.08,64.55,50.97,98.68,69.54,76.39,78.39,73.6,95.36,58.97,68.09,72.79,76.28,5.26,48.49,14.38,55.18,67.84,89.44,67.31947033898301,1.9344915254237287,76.23600867678952
A25701,"BayCare Physician Partners ACO, LLC",98.36,50.0,42883,4877,19925,12444,5637,25178,17705,39357,1879,305.0,385.0,19.0,938,152.0,797.0,11428.0,4285.0,6486.0,641.0,16.0,0,0,0,0,12,357,788,175,0,0,2016,Florida,9838.0,0.0,1.0,83.17,94.77,93.99,83.53,63.8,77.39,76.3,25.8,13.88,17.0,44.07,59.86,51.52,89.45,83.19,74.16,69.86,81.99,97.04,42.68,57.45,64.72,76.24,0.0,43.43,10.7,46.48,70.11,83.92,67.31947033898301,1.9344915254237287,76.23600867678952
A24605,Carolina Medical Home Network Accountable Care Organization LLC,95.67999999999999,50.0,12769,4381,4829,2603,956,7477,5292,6038,6198,42.0,261.0,75.0,155,190.0,777.0,8876.0,304.0,3258.0,821.0,4494.0,0,68,0,0,0,133,13,56,0,0,2016,North Carolina,9189.0,1.0,1.0,77.76,91.96,91.45,84.38,63.75,75.62,71.01,35.46,15.11,19.59,50.37,83.25,67.95,98.95,35.08,57.81,66.94,79.03,89.92,52.02,64.92,72.58,80.85,15.07,31.05,18.15,38.31,75.81,92.74,67.31947033898301,1.9344915254237287,76.23600867678952
A14417,"Genesys PHO, L.L.C.",95.74000000000001,50.0,16830,3978,7185,4132,1535,9120,7710,14833,1503,86.0,45.0,17.0,346,183.0,797.0,8786.0,4410.0,3851.0,485.0,41.0,0,0,0,0,2,138,218,52,0,0,2016,Michigan,9377.0,0.0,1.0,81.06,91.64,90.7,83.78,60.65,73.32,70.64,27.49,14.65,18.58,47.63,68.5,52.21,93.6,73.13,64.73,71.88,76.77,94.02,67.07,72.66,77.62,80.08,1.96,51.79,14.34,58.96,66.92,89.29,67.31947033898301,1.9344915254237287,76.23600867678952
A71487,"UMASS Memorial Accountable Care Organization, INC.",94.72,50.0,40406,10802,16387,8800,4417,22385,18021,36457,1025,434.0,1153.0,17.0,1320,186.0,804.0,9447.0,3644.0,4295.0,1163.0,345.0,0,14,0,0,12,527,928,312,2,12,2016,Massachusetts,10641.0,0.0,1.0,80.53,92.42,92.25,84.95,62.99,76.04,74.63,20.55,15.39,18.51,50.78,73.99,60.29,89.86,63.75,74.87,81.39,50.59,91.12,50.83,71.59,71.88,87.54,14.29,34.21,12.78,38.35,70.54,90.46,67.31947033898301,1.9344915254237287,76.23600867678952
A34708,"MissionPoint Evansville, LLC",98.1,50.0,11170,1705,5326,2911,1228,6129,5041,10543,401,20.0,4.0,2.0,200,151.0,811.0,9766.0,4179.0,4007.0,1556.0,24.0,1,0,0,0,5,121,100,61,0,2,2016,"Indiana, Kentucky, Illinois",9264.0,0.0,1.0,82.93,92.46,92.67,86.09,61.12,75.91,74.21,35.16,14.32,17.74,59.06,76.81,64.55,86.67,68.65,67.83,77.51,79.54,66.0,41.02,67.82,71.04,81.47,33.33,39.68,15.08,46.43,68.05,86.69,67.31947033898301,1.9344915254237287,76.23600867678952
A75625,"MissionPoint Indianapolis, LLC",93.67,50.0,30880,4888,13869,8170,3953,17911,12969,27004,2881,168.0,85.0,11.0,731,138.0,781.0,8647.0,3318.0,4270.0,1040.0,19.0,16,0,6,0,12,401,434,210,1,3,2016,Indiana,8363.0,0.0,1.0,78.93,93.22,92.66,84.51,59.38,77.56,73.46,29.74,13.31,15.83,43.46,60.34,50.87,100.0,49.83,67.57,73.83,74.8,46.48,32.66,53.91,67.46,85.05,0.0,39.04,19.92,45.42,73.07,80.04,67.31947033898301,1.9344915254237287,76.23600867678952
A17606,"MissionPoint Birmingham, LLC",94.53,50.0,10358,1286,4990,2941,1141,6219,4139,9084,1128,17.0,6.0,1.0,122,124.0,731.0,9226.0,3882.0,4981.0,354.0,10.0,2,0,0,0,5,96,44,7,0,0,2016,Alabama,7974.0,0.0,1.0,82.58,93.09,92.78,86.57,60.88,73.47,71.75,29.8,13.91,17.74,45.67,60.75,46.73,98.41,78.11,68.36,84.28,89.86,82.63,67.04,65.61,65.25,83.97,0.0,50.18,9.47,52.63,68.17,83.03,67.31947033898301,1.9344915254237287,76.23600867678952
A47392,"Cape Fear Valley Accountable Care Organization, LLC",97.25,50.0,5363,1525,2025,1233,580,3274,2089,2720,2385,74.0,34.0,43.0,107,199.0,770.0,11039.0,2975.0,4873.0,1885.0,1306.0,2,0,8,0,3,154,192,49,0,0,2016,North Carolina,12923.0,0.0,1.0,79.98,92.37,92.22,82.48,61.27,73.61,68.46,20.92,14.56,17.5,58.17,82.96,67.44,40.0,94.19,59.67,53.13,78.31,94.33,66.55,45.45,56.92,80.71,7.3472931442080425,18.88,20.66,20.92,56.63,84.52,67.31947033898301,1.9344915254237287,76.23600867678952
A23437,"Bassett Accountable Care Partners, LLC ",95.52000000000001,50.0,14056,3087,5459,3581,1929,7763,6293,13564,131,31.0,24.0,5.0,301,175.0,814.0,8671.0,2957.0,3296.0,2414.0,4.0,3,0,0,0,12,158,372,135,4,0,2016,New York,10537.0,0.0,1.0,76.8,92.03,90.63,83.43,60.81,72.55,73.51,17.6,15.34,17.16,53.97,85.16,67.68,98.94,90.12,86.1,81.1,69.41,97.79,79.03,67.84,79.38,82.04,0.0,53.64,18.01,62.45,77.11,84.34,67.31947033898301,1.9344915254237287,76.23600867678952
A81076,"Mercy Health ACO, LLC",97.42,50.0,82614,13232,37684,22398,9300,48111,34503,76744,3058,351.0,362.0,822.0,1277,160.0,759.0,9232.0,3619.0,4191.0,1166.0,256.0,8,0,14,0,5,712,878,368,1,7,2016,"Missouri, Oklahoma, Arkansas, Kansas",10163.0,0.0,1.0,84.16,92.24,92.12,85.36,58.61,77.48,70.33,34.68,14.1,20.05,46.84,67.83,56.1,97.76,84.05,77.19,85.64,82.87,97.98,68.74,69.39,78.43,58.28,0.0,49.38,12.96,55.56,71.49,87.77,67.31947033898301,1.9344915254237287,76.23600867678952
A87355,Penn State Health Care Partners,98.61999999999999,50.0,29607,4674,12339,8085,4509,16920,12687,27804,724,148.0,267.0,8.0,656,174.0,809.0,9610.0,4427.0,3850.0,1329.0,4.0,0,0,0,0,4,396,825,218,5,0,2016,Pennsylvania,10107.0,0.0,1.0,82.17,94.05,92.5,83.21,62.55,78.8,73.42,28.5,14.81,17.95,50.52,72.86,56.68,99.04,78.86,70.78,77.42,64.52,90.32,44.35,62.9,69.35,79.22,0.0,54.44,16.13,61.29,74.19,95.16,67.31947033898301,1.9344915254237287,76.23600867678952
A85343,IL-RCCO,100.0,50.0,20716,3439,8230,5803,3244,11975,8741,20208,184,24.0,58.0,5.0,237,163.0,755.0,8724.0,1920.0,3068.0,768.0,2968.0,39,0,46,0,12,194,323,92,0,1,2016,Illinois,11498.0,1.0,1.0,82.06,93.82,92.32,82.97,58.38,77.79,72.38,28.95,14.98,19.73,63.42,95.07,75.76,100.0,57.14,63.1,62.23,62.67,85.38,32.66,50.77,64.03,87.19,7.3472931442080425,29.68,25.8,34.63,65.48,89.18,67.31947033898301,1.9344915254237287,76.23600867678952
A96888,Northwestern Medicine Physician Partners ACO,95.78,50.0,21581,2371,10723,5745,2742,12755,8826,20132,343,231.0,166.0,8.0,701,138.0,806.0,9561.0,3598.0,4893.0,1065.0,6.0,0,0,0,0,3,183,268,102,1,3,2016,Illinois,9722.0,0.0,1.0,87.24,95.22,93.82,83.88,67.38,78.14,75.39,30.12,13.59,16.75,41.81,63.67,50.17,98.21,83.15,65.27,72.4,73.09,90.21,42.51,53.82,71.77,91.53,0.0,38.74,11.46,40.71,64.03,86.75,67.31947033898301,1.9344915254237287,76.23600867678952
A33146,Reid ACO,98.25,50.0,9108,1877,3764,2414,1053,5174,3934,8698,262,11.0,6.0,2.0,129,166.0,823.0,9443.0,3325.0,4057.0,1726.0,334.0,0,0,5,0,0,38,103,48,0,1,2016,"Indiana, Ohio",11309.0,1.0,1.0,76.98,92.59,91.35,86.1,65.58,74.08,71.05,30.22,14.22,17.62,46.45,63.52,50.85,100.0,89.97,72.98,77.47,77.47,92.56,72.76,70.38,66.53,79.82,0.0,31.76,12.94,34.9,71.94,90.87,67.31947033898301,1.9344915254237287,76.23600867678952
A35510,"NEQCA Accountable Care, Inc.",99.11999999999999,50.0,23516,3656,9810,6530,3520,12690,10826,20530,910,971.0,217.0,9.0,879,179.0,817.0,10174.0,4635.0,4553.0,968.0,18.0,0,0,0,0,0,148,189,69,1,0,2016,"Massachusetts, New Hampshire",12057.0,0.0,1.0,84.88,93.3,93.3,83.88,65.82,77.84,72.47,23.37,15.38,19.94,57.39,75.59,61.28,87.42,78.5,69.76,66.78,70.75,92.91,68.52,60.0,71.72,79.85,0.0,39.18,17.18,46.05,76.6,83.72,67.31947033898301,1.9344915254237287,76.23600867678952
A60506,"Adena Healthcare Collaborative, LLC",96.49,50.0,9016,2615,3672,2012,717,5105,3911,8650,237,27.0,4.0,1.0,97,176.0,809.0,8971.0,3379.0,4083.0,1472.0,36.0,4,0,0,0,1,97,152,62,0,1,2016,Ohio,9323.0,0.0,1.0,81.82,94.62,94.13,82.59,57.35,74.62,69.97,27.43,14.35,17.76,39.42,62.18,48.2,100.0,79.15,53.42,73.29,47.94,97.72,47.25,74.51,85.9,73.26,4.76,36.38,15.61,43.19,72.11,91.82,67.31947033898301,1.9344915254237287,76.23600867678952
A63260,WCHN ACO ,96.91,50.0,27957,2778,11944,8486,4749,15946,12011,25485,940,261.0,293.0,5.0,973,151.0,851.0,11434.0,3852.0,6467.0,1108.0,7.0,0,0,0,0,5,352,629,117,4,1,2016,"Connecticut, New York",11290.0,0.0,1.0,84.16,92.96,91.71,83.67,58.59,74.07,74.72,21.28,14.55,17.55,54.74,78.05,63.14,90.29,73.16,82.81,76.53,82.52,96.7,57.48,72.56,70.38,84.62,7.14,34.21,13.45,36.26,72.99,92.49,67.31947033898301,1.9344915254237287,76.23600867678952
A86344,Akira Health of Los Angeles Inc,91.14999999999999,50.0,5484,681,2332,1587,884,2945,2539,3383,202,1210.0,342.0,8.0,339,222.0,814.0,13248.0,7184.0,5694.0,301.0,68.0,0,0,0,0,0,42,7,24,0,0,2016,California,17479.0,1.0,1.0,76.01,89.91,87.75,82.51,63.71,77.07,68.35,28.44,16.21,20.56,73.83,97.6,75.34,33.33,57.2,66.46,48.91,83.2,82.81,44.17,63.37,54.65,66.88,0.0,13.95,25.58,16.47,86.27,64.93,67.31947033898301,1.9344915254237287,76.23600867678952
A24144,"Physicians Accountable Care Solutions, LLC",98.41,50.0,115415,20569,50683,28722,15441,65315,50100,107832,3587,714.0,795.0,141.0,2346,166.0,780.0,9020.0,4034.0,3913.0,977.0,96.0,10,1,22,0,29,1337,2435,593,15,8,2016,"Pennsylvania, Utah, California, West Virginia, Connecticut, Massachusetts, Illinois, Ohio",10232.0,0.0,1.0,77.41,93.03,92.48,84.27,60.48,74.46,74.05,23.79,14.95,18.01,54.68,78.32,61.07,89.62,53.15,65.8,68.44,77.25,90.57,51.82,57.89,64.08,75.31,4.55,35.58,20.83,41.67,70.12,90.19,67.31947033898301,1.9344915254237287,76.23600867678952
A32730,MHT-ACO,40.75,50.0,7522,942,3308,2257,1015,4334,3188,6557,436,66.0,282.0,45.0,136,188.0,769.0,11268.0,4817.0,4522.0,1870.0,59.0,0,0,4,0,44,108,26,66,0,0,2016,"Texas, Oklahoma, Louisiana, Michigan, Georgia",13534.0,0.0,0.0,81.46,92.95,91.84,83.11,58.68,77.57,68.64,27.61,15.34,18.64,67.28,102.67,75.18,39.39,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,0.0,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
A87299,Aledade Primary Care ACO LLC ,91.86,50.0,14595,2185,6921,3945,1544,8058,6537,13402,882,39.0,21.0,8.0,243,165.0,809.0,10646.0,4904.0,4427.0,1023.0,292.0,0,2,0,0,0,50,19,22,0,0,2016,"Maryland, Arkansas, Virginia, West Virginia, New York",9515.0,0.0,1.0,81.38,93.54,92.35,83.09,56.88,72.78,71.75,24.64,14.77,18.68,50.7,68.29,53.2,100.0,50.0,74.44,72.08,76.66,93.12,45.86,66.43,70.57,85.94,0.0,42.09,15.22,49.25,71.04,88.62,67.31947033898301,1.9344915254237287,76.23600867678952
A66096,"Arkansas High Performance Network ACO of FQHC, LLC",96.59,50.0,5484,2249,2020,912,303,3047,2437,4271,1121,9.0,35.0,11.0,37,188.0,750.0,9311.0,495.0,2954.0,691.0,5171.0,0,67,0,0,0,66,10,85,0,1,2016,"Arkansas, Kentucky",8877.0,0.0,1.0,76.86,90.18,88.09,82.69,57.38,75.11,68.79,27.82,14.88,17.99,54.16,80.39,69.01,93.75,71.35,66.17,61.29,74.15,96.49,81.33,41.4,66.45,41.97,0.0,13.06,17.2,14.65,57.24,79.27,67.31947033898301,1.9344915254237287,76.23600867678952
A07433,"Mission Health Care Network, LLC",94.76,50.0,30125,4187,14191,8593,3154,17307,12818,27741,1851,101.0,29.0,8.0,395,120.0,761.0,9537.0,3858.0,4438.0,1233.0,8.0,0,0,0,0,2,156,422,187,3,0,2016,"Tennessee, Georgia",8530.0,0.0,1.0,81.85,92.97,92.48,86.0,55.62,74.89,71.23,38.75,12.58,15.89,44.2,64.04,49.65,69.7,52.21,65.46,65.11,84.96,96.01,40.73,72.55,71.67,81.89,0.0,39.79,14.88,43.6,71.08,90.4,67.31947033898301,1.9344915254237287,76.23600867678952
A55003,"Cornerstone Health Enablement Strategic Solutions, LLC",96.48,50.0,21053,4819,8822,5330,2082,11854,9199,17828,2491,187.0,141.0,16.0,390,177.0,766.0,10020.0,4037.0,4426.0,1537.0,20.0,1,0,0,0,3,415,1066,233,0,0,2016,North Carolina,9913.0,0.0,1.0,82.82,93.96,94.02,84.96,63.73,74.53,70.73,31.87,14.22,17.61,45.0,66.68,50.61,99.11,86.67,69.92,78.4,72.44,94.84,73.73,66.67,75.4,86.82,7.3472931442080425,48.82,19.69,58.66,60.24,93.55,67.31947033898301,1.9344915254237287,76.23600867678952
A57266,West Tennessee Clinical Partners,94.42,50.0,7078,1044,3393,1940,701,3991,3087,6637,365,3.0,4.0,5.0,64,137.0,783.0,8980.0,4687.0,3176.0,1101.0,16.0,0,0,0,0,0,24,3,8,1,0,2016,Tennessee,8920.0,0.0,1.0,80.29,92.84,92.19,82.97,52.24,74.07,70.81,27.65,14.02,16.84,49.71,67.0,56.96,78.57,49.67,65.44,60.08,84.09,96.81,33.79,56.8,61.06,71.66,11.76,31.25,10.94,34.38,55.27,80.0,67.31947033898301,1.9344915254237287,76.23600867678952
A03716,Bluegrass Clinical Partners LLC,91.09,50.0,8432,1481,3296,2467,1188,4774,3658,7797,494,29.0,11.0,5.0,96,224.0,835.0,13755.0,6649.0,4561.0,2502.0,43.0,0,0,0,0,0,40,0,65,0,0,2016,"Kentucky, Florida, Tennessee",14201.0,0.0,1.0,75.18,90.19,90.35,83.95,56.68,73.81,69.68,26.41,16.22,19.94,71.15,97.89,80.11,23.81,69.08,73.35,61.6,81.87,94.95,54.58,63.91,70.04,74.63,8.0,42.55,15.82,48.36,76.34,85.66,67.31947033898301,1.9344915254237287,76.23600867678952
A47655,Chrysalis ������ An Accountable Care Organization,97.64,50.0,10806,1844,4467,3078,1417,5999,4807,9026,1219,253.0,107.0,3.0,198,198.0,844.0,13828.0,6196.0,6265.0,1355.0,12.0,0,0,0,0,0,29,5,14,0,0,2016,New Jersey,15092.0,0.0,1.0,77.93,91.56,90.57,85.72,60.81,75.15,70.98,30.46,15.0,18.69,60.68,80.05,64.5,62.07,69.72,78.38,58.36,85.34,87.29,64.81,43.27,47.72,74.19,8.0,26.0,27.45,32.55,66.55,82.54,67.31947033898301,1.9344915254237287,76.23600867678952
A76834,"Integrated Medical Staff of Jackson, P.C.",93.97999999999999,50.0,11642,1369,5008,3598,1667,6965,4677,10042,1489,16.0,9.0,0.0,86,169.0,801.0,10035.0,4621.0,3584.0,1789.0,41.0,0,0,0,0,0,58,107,21,0,0,2016,Tennessee,9981.0,0.0,1.0,79.8,94.56,94.27,83.6,55.9,74.87,70.17,34.55,15.07,20.24,57.46,77.06,63.38,88.64,58.76,73.38,79.38,69.89,63.01,53.59,65.88,75.37,77.89,7.3472931442080425,46.29,15.98,51.07,63.95,82.39,67.31947033898301,1.9344915254237287,76.23600867678952
A02219,Texas Rural ACO,98.91,50.0,6826,1280,2844,1843,859,4017,2809,5812,588,26.0,312.0,14.0,74,160.0,762.0,10081.0,3212.0,4456.0,854.0,1559.0,4,5,2,0,29,68,52,18,1,0,2016,Texas,12715.0,1.0,1.0,74.74,90.5,90.17,88.21,60.14,78.39,68.86,33.18,14.8,18.12,50.55,78.66,60.62,94.59,50.8,62.61,46.77,58.0,90.69,43.15,42.17,53.63,76.61,15.38,20.97,18.15,26.21,58.87,84.34,67.31947033898301,1.9344915254237287,76.23600867678952
A94900,Western Maryland Physician Network LLC,98.3,50.0,4985,801,2313,1307,564,2842,2143,4649,107,113.0,2.0,2.0,112,154.0,823.0,10657.0,4134.0,4780.0,1699.0,45.0,0,0,0,0,5,28,68,34,1,0,2016,"Maryland, West Virginia, Virginia, Pennsylvania",12446.0,0.0,1.0,85.85,94.65,93.03,87.7,63.16,74.62,70.56,31.03,14.66,17.52,56.66,76.14,61.31,64.29,65.22,61.2,68.12,68.92,93.96,48.91,61.95,73.11,76.99,0.0,27.46,14.24,31.86,59.55,96.39,67.31947033898301,1.9344915254237287,76.23600867678952
A79410,"BMC Integrated Care Services, Inc.",94.78999999999999,50.0,12856,4423,4985,2580,868,7002,5854,5829,5022,295.0,846.0,14.0,850,214.0,765.0,8456.0,3256.0,3633.0,1360.0,207.0,0,5,0,0,2,500,602,245,1,15,2016,Massachusetts,10861.0,0.0,1.0,77.49,94.07,92.45,82.59,64.08,71.94,74.98,24.82,15.41,20.74,45.95,75.56,59.06,92.75,53.92,70.28,82.05,51.47,90.98,39.62,69.28,80.99,87.6,0.0,45.35,17.05,55.04,60.26,91.97,67.31947033898301,1.9344915254237287,76.23600867678952
A48017,"SSMOK ACO, LLC",94.41000000000001,50.0,5588,1227,2682,1265,414,3191,2397,4225,972,111.0,49.0,120.0,111,157.0,777.0,9493.0,3746.0,4650.0,1085.0,12.0,0,0,0,0,3,84,87,27,1,0,2016,Oklahoma,9900.0,0.0,1.0,78.41,91.75,92.17,86.03,58.34,74.94,71.82,24.52,14.39,19.57,46.04,68.83,57.43,100.0,60.0,64.11,66.4,77.6,97.18,55.42,38.31,70.8,59.19,0.0,43.78,17.27,50.2,60.89,49.62,67.31947033898301,1.9344915254237287,76.23600867678952
A98243,"USMM ACCOUNTABLE CARE PARTNERS, LLC",97.25,50.0,17842,5155,3671,4052,4964,11280,6562,12692,4280,205.0,423.0,23.0,219,199.0,790.0,13852.0,9240.0,2469.0,2100.0,44.0,0,0,0,0,0,216,22,106,0,0,2016,"Texas, Ohio, Michigan, Indiana, Wisconsin, Virginia, Illinois, Missouri",22427.0,0.0,1.0,74.0,90.47,88.53,76.12,60.48,77.12,49.53,26.85,14.62,17.37,58.86,71.75,56.29,100.0,81.79,74.31,81.29,66.16,91.6,80.97,26.81,27.82,51.21,7.3472931442080425,28.01,18.85,35.65,63.83,60.0,67.31947033898301,1.9344915254237287,76.23600867678952
